event_id,repo,file_name,real_defect,exception_type,exception_idx,http_status,app_code_changed,validator_changed,schema_changed,fixture_changed,config_changed,locator_healed,historical_flake_rate,commit_count,unique_developers,lines_added,lines_deleted,code_churn,file_age_days,commit_frequency
elasticsearch-ev00019,elasticsearch,x-pack/plugin/core/src/test/resources/org/elasticsearch/xpack/security/transport/ssl/certs/simple/samba4.crt,1,ValueError,4,400,1,0,0,1,1,0,0.2904732557427749,3.0,2.0,58.0,38.0,96.0,2039.33,0.0015
elasticsearch-ev00019,elasticsearch,{core => server}/src/main/java/org/elasticsearch/common/network/Cidrs.java,0,ValueError,4,400,1,0,0,1,1,0,0.2904732557427749,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00019,elasticsearch,plugins/repository-hdfs/licenses/slf4j-api-NOTICE.txt,0,ValueError,4,400,1,0,0,1,1,0,0.2904732557427749,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00019,elasticsearch,x-pack/plugin/watcher/src/main/java/org/elasticsearch/xpack/watcher/Watcher.java,1,ValueError,4,400,1,0,0,1,1,0,0.2904732557427749,113.0,38.0,944.0,539.0,1483.0,2868.58,0.0394
elasticsearch-ev00019,elasticsearch,docs/changelog/111516.yaml,0,ValueError,4,400,1,0,0,1,1,0,0.2904732557427749,2.0,2.0,5.0,5.0,10.0,78.29,0.0255
elasticsearch-ev00020,elasticsearch,modules/lang-painless/src/test/resources/rest-api-spec/test/painless/25_script_upsert.yml,1,TimeoutError,1,400,1,1,1,1,1,0,0.22495857076340556,3.0,3.0,23.0,14.0,37.0,788.41,0.0038
elasticsearch-ev00020,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ilm/AsyncBranchingStep.java,1,TimeoutError,1,400,1,1,1,1,1,0,0.22495857076340556,4.0,3.0,124.0,14.0,138.0,1202.37,0.0033
elasticsearch-ev00020,elasticsearch,sql/shared-proto/build.gradle,0,TimeoutError,1,400,1,1,1,1,1,0,0.22495857076340556,6.0,3.0,24.0,24.0,48.0,187.87,0.0319
elasticsearch-ev00020,elasticsearch,docs/reference/query-languages/esql/_snippets/functions/examples/coalesce.md,1,TimeoutError,1,400,1,1,1,1,1,0,0.22495857076340556,3.0,3.0,16.0,2.0,18.0,357.77,0.0084
elasticsearch-ev00020,elasticsearch,{sql/server => plugin/sql}/src/main/java/org/elasticsearch/xpack/sql/expression/function/aggregate/EnclosedAgg.java,0,TimeoutError,1,400,1,1,1,1,1,0,0.22495857076340556,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00020,elasticsearch,elasticsearch/{x-pack/watcher/src/test/java/org/elasticsearch/watcher/actions/hipchat/service => qa/messy-test-xpack-with-mustache/src/test/java/org/elasticsearch/messy/tests}/HipChatServiceTests.java,1,TimeoutError,1,400,1,1,1,1,1,0,0.22495857076340556,1.0,1.0,36.0,12.0,48.0,0.0,0.0
elasticsearch-ev00020,elasticsearch,plugins/discovery-ec2/licenses/httpcore-4.4.13.jar.sha1,0,TimeoutError,1,400,1,1,1,1,1,0,0.22495857076340556,2.0,2.0,1.0,1.0,2.0,36.9,0.0542
elasticsearch-ev00020,elasticsearch,{core => server}/src/main/java/org/elasticsearch/transport/TransportChannelResponseHandler.java,0,TimeoutError,1,400,1,1,1,1,1,0,0.22495857076340556,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00021,elasticsearch,plugin/src/main/java/org/elasticsearch/xpack/{ => watcher}/notification/pagerduty/IncidentEventContext.java,0,RuntimeError,7,0,1,1,0,0,0,0,0.09302881110868252,1.0,1.0,3.0,3.0,6.0,0.0,0.0
elasticsearch-ev00021,elasticsearch,core/src/test/java/org/elasticsearch/rest/action/cat/RestIndicesActionTests.java,1,RuntimeError,7,0,1,1,0,0,0,0,0.09302881110868252,9.0,7.0,184.0,11.0,195.0,466.64,0.0193
elasticsearch-ev00021,elasticsearch,rest-api-spec/src/yamlRestTest/resources/rest-api-spec/test/tsdb/80_index_resize.yml,1,RuntimeError,7,0,1,1,0,0,0,0,0.09302881110868252,16.0,9.0,335.0,179.0,514.0,1171.95,0.0137
elasticsearch-ev00021,elasticsearch,core/src/main/java/org/elasticsearch/transport/TcpHeader.java,0,RuntimeError,7,0,1,1,0,0,0,0,0.09302881110868252,2.0,1.0,50.0,1.0,51.0,4.79,0.4175
elasticsearch-ev00021,elasticsearch,x-pack/plugin/esql/src/main/generated/org/elasticsearch/xpack/esql/expression/function/scalar/convert/ToDegreesEvaluator.java,0,RuntimeError,7,0,1,1,0,0,0,0,0.09302881110868252,5.0,3.0,45.0,22.0,67.0,653.42,0.0077
elasticsearch-ev00021,elasticsearch,src/test/java/org/elasticsearch/index/analysis/PreBuiltAnalyzerTests.java,1,RuntimeError,7,0,1,1,0,0,0,0,0.09302881110868252,13.0,6.0,199.0,28.0,227.0,580.16,0.0224
elasticsearch-ev00021,elasticsearch,x-pack/plugin/src/yamlRestTest/resources/rest-api-spec/test/esql/190_lookup_join.yml,1,RuntimeError,7,0,1,1,0,0,0,0,0.09302881110868252,22.0,8.0,571.0,155.0,726.0,458.12,0.048
elasticsearch-ev00021,elasticsearch,{core => server}/src/test/java/org/elasticsearch/client/node/NodeClientIT.java,0,RuntimeError,7,0,1,1,0,0,0,0,0.09302881110868252,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00022,elasticsearch,server/src/test/java/org/elasticsearch/snapshots/RepositoryFilterUserMetadataIT.java,1,AttributeError,3,0,1,0,0,0,0,0,0.1902975141859748,6.0,2.0,140.0,21.0,161.0,83.85,0.0716
elasticsearch-ev00022,elasticsearch,elasticsearch/src/main/java/org/elasticsearch/xpack/monitoring/exporter/http/HttpExportBulkResponseListener.java,0,AttributeError,3,0,1,0,0,0,0,0,0.1902975141859748,2.0,2.0,4.0,2.0,6.0,44.95,0.0445
elasticsearch-ev00022,elasticsearch,server/src/main/java/org/elasticsearch/snapshots/InFlightShardSnapshotStates.java,1,AttributeError,3,0,1,0,0,0,0,0,0.1902975141859748,15.0,8.0,204.0,67.0,271.0,1723.85,0.0087
elasticsearch-ev00023,elasticsearch,modules/reindex/src/main/java/org/elasticsearch/index/reindex/ReindexParallelizationHelper.java => core/src/main/java/org/elasticsearch/action/bulk/byscroll/BulkByScrollParallelizationHelper.java,0,RuntimeError,7,404,1,0,0,1,0,0,0.3281745219329262,1.0,1.0,6.0,6.0,12.0,0.0,0.0
elasticsearch-ev00023,elasticsearch,x-pack/plugin/ml-package-loader/src/main/plugin-metadata/plugin-security.policy,0,RuntimeError,7,404,1,0,0,1,0,0,0.3281745219329262,4.0,3.0,15.0,15.0,30.0,754.01,0.0053
elasticsearch-ev00023,elasticsearch,rest-api-spec/src/yamlRestTest/resources/rest-api-spec/test/search.aggregation/90_significant_text.yml,1,RuntimeError,7,404,1,0,0,1,0,0,0.3281745219329262,2.0,1.0,527.0,2.0,529.0,0.85,2.3529
elasticsearch-ev00023,elasticsearch,src/main/java/org/elasticsearch/index/query/functionscore/FunctionScoreQueryParser.java,1,RuntimeError,7,404,1,0,0,1,0,0,0.3281745219329262,21.0,7.0,356.0,70.0,426.0,664.92,0.0316
elasticsearch-ev00024,elasticsearch,server/src/internalClusterTest/java/org/elasticsearch/snapshots/{RepositoryIntegrityHealthIndicatorServiceTestIT.java => RepositoryIntegrityHealthIndicatorServiceIT.java},1,ConnectionError,2,400,0,0,0,0,0,0,0.25070143498973785,1.0,1.0,1.0,1.0,2.0,0.0,0.0
elasticsearch-ev00024,elasticsearch,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/HistogramMergeTDigestAggregatorFunction.java,0,ConnectionError,2,400,0,0,0,0,0,0,0.25070143498973785,3.0,2.0,161.0,11.0,172.0,90.09,0.0333
elasticsearch-ev00024,elasticsearch,elasticsearch/{x-pack => }/security/src/main/java/org/elasticsearch/xpack/security/authz/store/FileRolesStore.java,0,ConnectionError,2,400,0,0,0,0,0,0,0.25070143498973785,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00024,elasticsearch,docs/changelog/86926.yaml,1,ConnectionError,2,400,0,0,0,0,0,0,0.25070143498973785,2.0,2.0,5.0,5.0,10.0,39.92,0.0501
elasticsearch-ev00024,elasticsearch,docs/reference/query-languages/esql/_snippets/functions/description/log.md,1,ConnectionError,2,400,0,0,0,0,0,0,0.25070143498973785,3.0,3.0,8.0,2.0,10.0,357.77,0.0084
elasticsearch-ev00025,elasticsearch,x-pack/plugin/ent-search/src/test/java/org/elasticsearch/xpack/application/rules/QueryRuleTests.java,1,AssertionError,0,400,0,0,0,0,1,0,0.2722505233420631,7.0,2.0,536.0,54.0,590.0,638.14,0.011
elasticsearch-ev00025,elasticsearch,{core => server}/src/main/java/org/elasticsearch/index/query/QueryRewriteContext.java,0,AssertionError,0,400,0,0,0,0,1,0,0.2722505233420631,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00025,elasticsearch,plugin/src/main/java/org/elasticsearch/xpack/security/transport/ServerTransportFilter.java,1,AssertionError,0,400,0,0,0,0,1,0,0.2722505233420631,6.0,5.0,36.0,29.0,65.0,272.3,0.022
elasticsearch-ev00026,elasticsearch,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/inference/bulk/BulkInferenceRunnerConfig.java,0,ValueError,4,500,0,0,0,0,1,0,0.09182611185211005,2.0,1.0,47.0,47.0,94.0,166.85,0.012
elasticsearch-ev00026,elasticsearch,core/src/test/java/org/elasticsearch/index/mapper/{TransformOnIndexMapperIntegrationTest.java => TransformOnIndexMapperIT.java},1,ValueError,4,500,0,0,0,0,1,0,0.09182611185211005,1.0,1.0,1.0,1.0,2.0,0.0,0.0
elasticsearch-ev00026,elasticsearch,{src => watcher/src}/main/java/org/elasticsearch/watcher/watch/WatchStatus.java,0,ValueError,4,500,0,0,0,0,1,0,0.09182611185211005,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00026,elasticsearch,server/src/test/java/org/elasticsearch/action/search/RankFeaturePhaseTests.java,1,ValueError,4,500,0,0,0,0,1,0,0.09182611185211005,12.0,5.0,1250.0,172.0,1422.0,552.35,0.0217
elasticsearch-ev00027,elasticsearch,x-pack/plugin/sql/src/main/java/org/elasticsearch/xpack/sql/expression/FieldAttribute.java,1,Other,8,500,1,0,0,1,1,0,0.26117616639676583,7.0,4.0,39.0,37.0,76.0,336.72,0.0208
elasticsearch-ev00027,elasticsearch,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/expression/function/scalar/string/ReplaceTests.java,1,Other,8,500,1,0,0,1,1,0,0.26117616639676583,14.0,6.0,284.0,120.0,404.0,748.9,0.0187
elasticsearch-ev00027,elasticsearch,src/main/java/org/elasticsearch/common/util/LongArray.java,1,Other,8,500,1,0,0,1,1,0,0.26117616639676583,3.0,3.0,54.0,7.0,61.0,43.44,0.0691
elasticsearch-ev00027,elasticsearch,plugins/cloud-aws/licenses/commons-codec-1.6.jar.sha1,0,Other,8,500,1,0,0,1,1,0,0.26117616639676583,1.0,1.0,1.0,0.0,1.0,0.0,0.0
elasticsearch-ev00027,elasticsearch,sql/server/src/main/java/org/elasticsearch/xpack/sql/plugin/jdbc/action/JdbcAction.java,0,Other,8,500,1,0,0,1,1,0,0.26117616639676583,1.0,1.0,0.0,29.0,29.0,0.0,0.0
elasticsearch-ev00027,elasticsearch,docs/reference/query-languages/esql/kibana/definition/functions/to_date_nanos.json,1,Other,8,500,1,0,0,1,1,0,0.26117616639676583,3.0,2.0,100.0,2.0,102.0,99.27,0.0302
elasticsearch-ev00027,elasticsearch,elasticsearch/{watcher => }/src/main/java/org/elasticsearch/xpack/watcher/actions/email/EmailAction.java,0,Other,8,500,1,0,0,1,1,0,0.26117616639676583,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00028,elasticsearch,src/test/java/org/elasticsearch/index/translog/fs/FsBufferedTranslogTests.java,1,RuntimeError,7,500,1,0,0,0,1,0,0.048514119952498914,8.0,5.0,40.0,42.0,82.0,444.48,0.018
elasticsearch-ev00028,elasticsearch,core/src/main/java/org/elasticsearch/node/internal/InternalSettingsPreparer.java,1,RuntimeError,7,500,1,0,0,0,1,0,0.048514119952498914,44.0,13.0,350.0,358.0,708.0,565.41,0.0778
elasticsearch-ev00028,elasticsearch,client/rest-high-level/src/main/java/org/elasticsearch/client/security/ClearPrivilegesCacheResponse.java,1,RuntimeError,7,500,1,0,0,0,1,0,0.048514119952498914,5.0,4.0,62.0,62.0,124.0,604.94,0.0083
elasticsearch-ev00028,elasticsearch,core/src/test/java/org/elasticsearch/action/admin/cluster/repositories/{RepositoryBlocksTests.java => RepositoryBlocksIT.java},1,RuntimeError,7,500,1,0,0,0,1,0,0.048514119952498914,1.0,1.0,1.0,1.0,2.0,0.0,0.0
elasticsearch-ev00028,elasticsearch,x-pack/plugin/sql/sql-proto/src/main/java/org/elasticsearch/xpack/sql/proto/Protocol.java,0,RuntimeError,7,500,1,0,0,0,1,0,0.048514119952498914,16.0,8.0,119.0,14.0,133.0,1254.4,0.0128
elasticsearch-ev00028,elasticsearch,{src => watcher/src}/test/java/org/elasticsearch/watcher/test/WatcherMatchers.java,0,RuntimeError,7,500,1,0,0,0,1,0,0.048514119952498914,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00028,elasticsearch,watcher/src/test/java/org/elasticsearch/watcher/WatcherPluginDisableTests.java,0,RuntimeError,7,500,1,0,0,0,1,0,0.048514119952498914,4.0,4.0,19.0,12.0,31.0,84.0,0.0476
elasticsearch-ev00029,elasticsearch,{elasticsearch => plugin}/src/test/java/org/elasticsearch/xpack/ml/action/GetJobStatsActionRequestTests.java,0,KeyError,5,404,1,0,0,0,1,0,0.09805040573706164,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00029,elasticsearch,test/framework/src/main/java/org/elasticsearch/test/index/IndexVersionUtils.java,1,KeyError,5,404,1,0,0,0,1,0,0.09805040573706164,14.0,7.0,214.0,83.0,297.0,1007.74,0.0139
elasticsearch-ev00029,elasticsearch,src/main/java/org/elasticsearch/common/compress/snappy/xerial/XerialSnappyCompressor.java,0,KeyError,5,404,1,0,0,0,1,0,0.09805040573706164,2.0,1.0,68.0,68.0,136.0,151.84,0.0132
elasticsearch-ev00029,elasticsearch,modules/reindex/src/test/resources/org/elasticsearch/{index => }/reindex/client/client.crt,1,KeyError,5,404,1,0,0,0,1,0,0.09805040573706164,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00029,elasticsearch,modules/elasticsearch/src/main/java/org/elasticsearch/util/gnu/trove/TDoubleShortIterator.java,0,KeyError,5,404,1,0,0,0,1,0,0.09805040573706164,2.0,1.0,154.0,154.0,308.0,127.01,0.0157
elasticsearch-ev00029,elasticsearch,x-pack/plugin/esql/compute/src/test/java/org/elasticsearch/compute/operator/IteratorAppendPageTests.java,1,KeyError,5,404,1,0,0,0,1,0,0.09805040573706164,5.0,2.0,125.0,6.0,131.0,655.11,0.0076
elasticsearch-ev00029,elasticsearch,core/src/test/java/org/elasticsearch/index/search/nested/DoubleNestedSortingTests.java,1,KeyError,5,404,1,0,0,0,1,0,0.09805040573706164,6.0,3.0,16.0,22.0,38.0,658.72,0.0091
elasticsearch-ev00029,elasticsearch,x-pack/plugin/transform/src/main/java/org/elasticsearch/xpack/transform/action/TransportPutDataFrameTransformAction.java,0,KeyError,5,404,1,0,0,0,1,0,0.09805040573706164,1.0,1.0,16.0,16.0,32.0,0.0,0.0
elasticsearch-ev00030,elasticsearch,buildSrc/src/main/java/org/elasticsearch/gradle/testclusters/StandaloneRestIntegTestTask.java,1,TypeError,6,0,1,0,0,0,0,0,0.16168658414399048,4.0,2.0,19.0,41.0,60.0,124.54,0.0321
elasticsearch-ev00030,elasticsearch,{core => server}/src/main/java/org/elasticsearch/index/query/Operator.java,0,TypeError,6,0,1,0,0,0,0,0,0.16168658414399048,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00030,elasticsearch,x-pack/plugin/core/src/test/java/org/elasticsearch/xpack/core/ml/action/StartDataFrameAnalyticsRequestTests.java,1,TypeError,6,0,1,0,0,0,0,0,0.16168658414399048,7.0,6.0,58.0,6.0,64.0,1311.02,0.0053
elasticsearch-ev00030,elasticsearch,modules/repository-gcs/src/test/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageTestUtilities.java,0,TypeError,6,0,1,0,0,0,0,0,0.16168658414399048,1.0,1.0,52.0,0.0,52.0,0.0,0.0
elasticsearch-ev00030,elasticsearch,server/src/main/java/org/apache/lucene/queries/BinaryDocValuesRangeQuery.java,0,TypeError,6,0,1,0,0,0,0,0,0.16168658414399048,9.0,6.0,60.0,84.0,144.0,1147.11,0.0078
elasticsearch-ev00030,elasticsearch,server/src/main/java/org/elasticsearch/search/fetch/FetchPhase.java,1,TypeError,6,0,1,0,0,0,0,0,0.16168658414399048,106.0,28.0,1869.0,1523.0,3392.0,2845.91,0.0372
elasticsearch-ev00031,elasticsearch,elasticsearch/x-pack/watcher/src/test/java/org/elasticsearch/{ => xpack}/watcher/trigger/schedule/WeeklyScheduleTests.java,0,TimeoutError,1,500,1,0,1,0,1,0,0.24376582468656546,1.0,1.0,5.0,5.0,10.0,0.0,0.0
elasticsearch-ev00031,elasticsearch,x-pack/plugin/data-frame/src/main/java/org/elasticsearch/xpack/dataframe/transforms/DataFrameTransformTask.java,1,TimeoutError,1,500,1,0,1,0,1,0,0.24376582468656546,67.0,5.0,1998.0,1483.0,3481.0,200.18,0.3347
elasticsearch-ev00031,elasticsearch,plugins/repository-s3/licenses/jackson-databind-2.10.3.jar.sha1,0,TimeoutError,1,500,1,0,1,0,1,0,0.24376582468656546,4.0,3.0,2.0,2.0,4.0,53.29,0.0751
elasticsearch-ev00031,elasticsearch,test/framework/src/test/java/org/elasticsearch/test/rest/test/DoSectionParserTests.java,1,TimeoutError,1,500,1,0,1,0,1,0,0.24376582468656546,1.0,1.0,6.0,6.0,12.0,0.0,0.0
elasticsearch-ev00031,elasticsearch,src/main/java/org/elasticsearch/transport/ResponseHandlerFailureTransportException.java,1,TimeoutError,1,500,1,0,1,0,1,0,0.24376582468656546,2.0,2.0,12.0,11.0,23.0,762.88,0.0026
elasticsearch-ev00031,elasticsearch,x-pack/plugin/esql/src/main/java/generated/org/elasticsearch/xpack/esql/expression/predicate/operator/arithmetic/SubUnsignedLongsEvaluator.java,0,TimeoutError,1,500,1,0,1,0,1,0,0.24376582468656546,12.0,5.0,215.0,72.0,287.0,153.88,0.078
elasticsearch-ev00032,elasticsearch,core/src/test/java/org/elasticsearch/index/query/{SpanContainingQueryBuilderTest.java => SpanContainingQueryBuilderTests.java},1,RuntimeError,7,500,0,0,0,1,0,0,0.13925819368968145,1.0,1.0,2.0,2.0,4.0,0.0,0.0
elasticsearch-ev00032,elasticsearch,server/src/main/java/org/elasticsearch/common/inject/internal/InternalContext.java,1,RuntimeError,7,500,0,0,0,1,0,0,0.13925819368968145,3.0,3.0,5.0,6.0,11.0,234.03,0.0128
elasticsearch-ev00032,elasticsearch,x-pack/plugin/core/template-resources/src/main/resources/monitoring-kibana.json,0,RuntimeError,7,500,0,0,0,1,0,0,0.13925819368968145,1.0,1.0,0.0,1.0,1.0,0.0,0.0
elasticsearch-ev00033,elasticsearch,core/src/test/java/org/elasticsearch/action/fieldstats/{FieldStatsRequestTest.java => FieldStatsRequestTests.java},1,TypeError,6,404,0,0,0,0,0,0,0.08456771043641931,1.0,1.0,1.0,1.0,2.0,0.0,0.0
elasticsearch-ev00033,elasticsearch,src/main/java/org/elasticsearch/index/query/TermQueryParser.java,1,TypeError,6,404,0,0,0,0,0,0,0.08456771043641931,19.0,9.0,118.0,110.0,228.0,1268.25,0.015
elasticsearch-ev00033,elasticsearch,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/PartiallyFoldCase.java,0,TypeError,6,404,0,0,0,0,0,0,0.08456771043641931,1.0,1.0,3.0,2.0,5.0,0.0,0.0
elasticsearch-ev00033,elasticsearch,x-pack/plugin/esql/src/internalClusterTest/java/org/elasticsearch/xpack/esql/action/CrossClusterAsyncQueryIT.java,0,TypeError,6,404,0,0,0,0,0,0,0.08456771043641931,10.0,5.0,877.0,627.0,1504.0,118.21,0.0846
elasticsearch-ev00033,elasticsearch,shield/src/test/java/org/elasticsearch/shield/audit/index/RemoteIndexAuditTrailStartingTests.java,1,TypeError,6,404,0,0,0,0,0,0,0.08456771043641931,16.0,5.0,187.0,42.0,229.0,114.31,0.14
elasticsearch-ev00034,elasticsearch,elasticsearch/{ => x-pack}/shield/README.asciidoc,0,AssertionError,0,200,0,0,0,1,0,0,0.11794236998351261,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00034,elasticsearch,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/PushLimitToKnn.java,0,AssertionError,0,200,0,0,0,1,0,0,0.11794236998351261,2.0,1.0,70.0,1.0,71.0,79.09,0.0253
elasticsearch-ev00034,elasticsearch,{src => core/src}/main/java/org/elasticsearch/discovery/BlockingClusterStatePublishResponseHandler.java,0,AssertionError,0,200,0,0,0,1,0,0,0.11794236998351261,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00034,elasticsearch,x-pack/plugin/analytics/src/main/java/org/elasticsearch/xpack/analytics/rate/AbstractRateAggregator.java,1,AssertionError,0,200,0,0,0,1,0,0,0.11794236998351261,11.0,9.0,41.0,19.0,60.0,1074.44,0.0102
elasticsearch-ev00034,elasticsearch,x-pack/plugin/esql/qa/server/mixed-cluster/build.gradle,1,AssertionError,0,200,0,0,0,1,0,0,0.11794236998351261,30.0,14.0,145.0,73.0,218.0,830.92,0.0361
elasticsearch-ev00034,elasticsearch,benchmarks/src/main/java/org/elasticsearch/benchmark/search/fetch/subphase/FetchSourcePhaseBenchmark.java,1,AssertionError,0,200,0,0,0,1,0,0,0.11794236998351261,11.0,8.0,172.0,54.0,226.0,1184.82,0.0093
elasticsearch-ev00035,elasticsearch,test/{framework => yaml-rest-runner}/src/main/java/org/elasticsearch/test/rest/yaml/section/CloseToAssertion.java,0,ValueError,4,400,1,0,0,0,1,0,0.12598879030367371,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00035,elasticsearch,server/src/main/java/org/elasticsearch/common/inject/assistedinject/FactoryProvider.java,1,ValueError,4,400,1,0,0,0,1,0,0.12598879030367371,6.0,5.0,20.0,253.0,273.0,1382.1,0.0043
elasticsearch-ev00035,elasticsearch,x-pack/plugin/esql-datasource-grpc/licenses/netty-NOTICE.txt,0,ValueError,4,400,1,0,0,0,1,0,0.12598879030367371,1.0,1.0,116.0,0.0,116.0,0.0,0.0
elasticsearch-ev00035,elasticsearch,modules/lang-painless/src/doc/java/org/elasticsearch/painless/ContextApiSpecGenerator.java,1,ValueError,4,400,1,0,0,0,1,0,0.12598879030367371,13.0,7.0,208.0,57.0,265.0,1563.16,0.0083
elasticsearch-ev00035,elasticsearch,rest-api-spec/api/{termvectors.get_termvectors.json => termvector.json},1,ValueError,4,400,1,0,0,0,1,0,0.12598879030367371,1.0,1.0,1.0,1.0,2.0,0.0,0.0
elasticsearch-ev00036,elasticsearch,plugins/repository-gcs/licenses/jackson-LICENSE,0,KeyError,5,404,1,0,0,0,0,0,0.08021535737990418,2.0,2.0,8.0,8.0,16.0,294.27,0.0068
elasticsearch-ev00036,elasticsearch,x-pack/plugin/identity-provider/src/main/java/org/elasticsearch/xpack/idp/saml/idp/SamlIdentityProviderBuilder.java,1,KeyError,5,404,1,0,0,0,0,0,0.08021535737990418,9.0,5.0,487.0,64.0,551.0,2192.36,0.0041
elasticsearch-ev00036,elasticsearch,src/main/java/org/elasticsearch/search/aggregations/support/AggregationContext.java,1,KeyError,5,404,1,0,0,0,0,0,0.08021535737990418,23.0,6.0,517.0,326.0,843.0,551.16,0.0417
elasticsearch-ev00036,elasticsearch,plugins/{discovery-azure => discovery-azure-classic}/licenses/mail-1.4.5.jar.sha1,0,KeyError,5,404,1,0,0,0,0,0,0.08021535737990418,1.0,1.0,0.0,0.0,0.0,0.0,0.0
elasticsearch-ev00036,elasticsearch,docs/reference/query-languages/esql/_snippets/commands/examples/docs.csv-spec/renameMultipleColumns.md,1,KeyError,5,404,1,0,0,0,0,0,0.08021535737990418,3.0,3.0,9.0,2.0,11.0,341.9,0.0088
elasticsearch-ev00036,elasticsearch,x-pack/plugin/downsample/src/test/java/org/elasticsearch/xpack/downsample/LabelFieldProducerTests.java,0,KeyError,5,404,1,0,0,0,0,0,0.08021535737990418,3.0,2.0,57.0,153.0,210.0,337.96,0.0089
