event_id,n_files,n_defects,p1,p3,r5,mrr,triage_s,method
d4j-Csv-14,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Csv-15,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Csv-16,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-1,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-2,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-3,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-4,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-Gson-5,1,1,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Gson-6,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-7,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-8,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-9,3,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Gson-10,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-11,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-12,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-13,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-14,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-15,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-16,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-17,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Gson-18,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-1,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonCore-2,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonCore-3,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-4,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-5,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-6,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-7,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-8,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-9,7,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JacksonCore-10,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-11,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-12,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonCore-13,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-14,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-15,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-16,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-17,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-18,3,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JacksonCore-19,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonCore-20,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-21,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-22,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-23,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-24,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonCore-25,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonCore-26,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,pre_only
d4j-JacksonDatabind-1,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-2,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-3,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-4,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-5,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-6,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-7,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-8,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-9,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-10,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-11,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-12,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-13,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-14,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-15,6,5,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-16,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-17,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,pre_only
d4j-JacksonDatabind-18,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-19,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-20,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-21,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-22,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-23,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-24,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-25,4,4,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-26,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-27,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-28,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-29,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-30,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-31,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-32,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-33,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-34,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-35,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-36,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-37,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-38,4,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-39,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-40,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-41,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-42,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-43,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-44,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-45,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-46,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-47,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-48,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-49,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-50,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-51,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-52,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-53,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-54,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-55,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-56,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-57,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-58,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-59,6,4,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-60,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-61,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-62,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-63,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-64,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-66,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-67,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-68,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-69,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-70,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-71,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-72,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-73,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-74,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-75,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-76,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-77,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-78,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-79,7,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-80,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-81,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-82,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-83,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-84,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-85,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-86,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-87,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-88,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-90,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-91,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-92,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-93,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-94,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-95,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-96,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-97,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-98,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-99,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-100,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-101,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-102,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-103,8,5,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-104,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-105,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-106,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-107,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-108,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-109,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-110,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,pre_only
d4j-JacksonDatabind-111,5,5,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JacksonDatabind-112,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonXml-1,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonXml-2,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonXml-3,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonXml-4,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonXml-5,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JacksonXml-6,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-1,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-2,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-3,7,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-4,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-5,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-6,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-7,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-8,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-9,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-10,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-11,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-12,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-13,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-14,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-Jsoup-15,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-16,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-17,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-18,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-19,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-20,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-21,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-Jsoup-22,3,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-23,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-Jsoup-24,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-25,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-26,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-27,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-28,7,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-29,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-30,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-31,5,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-32,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-33,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-34,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-35,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-36,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-37,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-38,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-39,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-40,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-41,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-42,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-43,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-44,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-45,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-46,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-47,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-48,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-49,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-50,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-51,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-52,3,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-53,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-54,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-55,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-56,6,5,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-57,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-58,3,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-59,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-60,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-Jsoup-61,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-62,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-63,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-Jsoup-64,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-65,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-Jsoup-66,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-67,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-68,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-69,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-70,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-71,7,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-72,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-73,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-74,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-75,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-76,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-77,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-78,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-79,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-80,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-81,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-82,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-83,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-Jsoup-84,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-85,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-86,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-87,8,4,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-88,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-89,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-90,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Jsoup-91,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-Jsoup-92,7,5,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-Jsoup-93,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-1,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JxPath-2,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-3,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-4,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JxPath-5,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-6,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-7,5,5,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JxPath-8,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-9,3,3,1.0,1.0,1.0,1.0,3.0,pre_only
d4j-JxPath-10,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-11,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JxPath-12,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-13,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JxPath-14,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-15,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-16,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JxPath-17,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JxPath-18,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-19,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,pre_only
d4j-JxPath-20,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-21,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-JxPath-22,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-1,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-3,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-4,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-5,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-6,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-7,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-8,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-9,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-10,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-11,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-12,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,pre_only
d4j-Lang-13,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,pre_only
d4j-Lang-14,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-15,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-16,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-17,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-19,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-20,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-21,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-22,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-23,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
d4j-Lang-24,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,pre_only
